# Z-profile-Region_2-Statistic_Mean-Coordinate_Current G010.623-00.385_combine_13CN
# xLabel: [LSRK] Frequency (GHz)
# yLabel: Value (K)
# ellipse[[41.342932pix, 51.772251pix], [16.837696pix, 17.340314pix], 0.000000deg]	
# ellipse(wcs:ICRS)[[18:10:28.8740200770, -19:55:45.2182981894], [26.9403141361", 27.7445026178"], 0.000000deg]	
# x	y
108.7556544649	-6.3624132688e-3
108.75571553720002	-5.6810634266e-3
108.75577660950003	-7.6757777313e-3
108.75583768180006	-1.0735483514e-2
108.75589875410007	-1.7923948189e-3
108.75595982640009	-5.6926162740e-3
108.75602089870011	-1.4475814446e-2
108.75608197100013	-1.1573066513e-2
108.75614304330014	-7.1469465111e-3
108.75620411560017	-3.2174663726e-3
108.75626518790018	6.5464763559e-4
108.7563262602002	-4.8320351030e-3
108.75638733250022	-9.7383495237e-4
108.75644840480024	5.0533258478e-3
108.75650947710025	4.5977156058e-3
108.75657054940028	3.1342610029e-3
108.7566316217003	-1.7942022153e-3
108.75669269400031	-4.8741788208e-3
108.75675376630033	-1.1826388470e-2
108.75681483860035	-1.1209766119e-2
108.75687591090036	-3.7417923415e-3
108.75693698320039	2.7250074944e-3
108.7569980555004	2.9980276138e-3
108.75705912780042	-5.0931023219e-3
108.75712020010045	2.0007925313e-3
108.75718127240046	-2.9247172333e-3
108.75724234470047	-9.6780735246e-3
108.7573034170005	3.6790247982e-3
108.75736448930051	-4.7421689438e-3
108.75742556160053	-5.8966821673e-3
108.75748663390056	-1.1476867253e-2
108.75754770620057	-2.3067770294e-3
108.75760877850058	2.8760200893e-3
108.75766985080061	1.7325377236e-3
108.75773092310062	5.3939785609e-4
108.75779199540064	1.0614295177e-2
108.75785306770067	1.3253263124e-2
108.75791414000068	1.3798083867e-2
108.75797521230069	2.1321873534e-3
108.75803628460072	-3.2575020061e-3
108.75809735690073	-2.3667580808e-3
108.75815842920075	2.3927401542e-3
108.75821950150078	1.1050964194e-3
108.75828057380079	-7.7022015873e-3
108.7583416461008	-1.9620927650e-3
108.75840271840083	7.1753492023e-3
108.75846379070084	2.5014601597e-3
108.75852486300086	-4.4577506807e-4
108.75858593530089	-1.8935999764e-3
108.7586470076009	2.0737497190e-3
108.75870807990091	6.1974276390e-3
108.75876915220094	4.3704181955e-4
108.75883022450095	-5.4416030104e-5
108.75889129680097	3.5259840773e-3
108.758952369101	-4.2155755386e-4
108.75901344140101	8.2106071284e-4
108.75907451370102	1.3983289187e-3
108.75913558600105	4.7016168128e-3
108.75919665830106	5.1926751334e-3
108.75925773060108	3.8678979976e-3
108.7593188029011	1.2163432450e-2
108.75937987520112	2.0103718425e-2
108.75944094750113	1.0260336584e-2
108.75950201980116	8.6653513858e-3
108.75956309210117	3.0803037781e-3
108.75962416440119	3.5374292678e-4
108.75968523670122	3.1147896014e-3
108.75974630900123	-6.6778951787e-3
108.75980738130124	-6.9798826309e-3
108.75986845360127	2.0322425042e-3
108.75992952590128	-4.7723338134e-3
108.7599905982013	-3.1085030871e-3
108.76005167050131	2.5320875071e-3
108.76011274280134	-8.1076041166e-3
108.76017381510135	-1.0642480016e-2
108.76023488740137	-9.4248000882e-3
108.7602959597014	4.7345566722e-3
108.76035703200141	5.8443276757e-3
108.76041810430142	-1.2487793277e-3
108.76047917660145	5.0837239477e-3
108.76054024890146	-2.3164201627e-4
108.76060132120148	-1.2134497897e-4
108.7606623935015	-1.9909024856e-3
108.76072346580152	1.5864149324e-3
108.76078453810153	-1.5775050278e-3
108.76084561040156	1.3544814038e-3
108.76090668270157	3.7242598903e-3
108.76096775500159	1.2278486914e-3
108.76102882730162	6.2884103357e-4
108.76108989960163	5.2864503119e-3
108.76115097190164	8.9729967277e-3
108.76121204420167	6.9075765651e-3
108.76127311650168	-4.2204693889e-4
108.7613341888017	-1.5598798566e-3
108.76139526110173	1.4123649926e-3
108.76145633340174	-4.7761299451e-3
108.76151740570175	-6.4168031557e-4
108.76157847800178	9.0141088171e-3
108.7616395503018	7.8324536838e-3
108.76170062260181	1.0890038367e-2
108.76176169490184	5.5566190655e-3
108.76182276720185	5.4251936585e-3
108.76188383950186	8.2709207761e-3
108.76194491180189	3.6071062199e-3
108.7620059841019	-1.8965188774e-3
108.76206705640192	3.5499710041e-3
108.76212812870195	7.1957273992e-4
108.76218920100196	-4.6607550348e-3
108.76225027330197	3.9457520869e-3
108.762311345602	1.4294303445e-2
108.76237241790201	7.1052047326e-3
108.76243349020203	1.1316769608e-3
108.76249456250206	-3.6361322634e-3
108.76255563480207	3.2233199787e-3
108.76261670710208	1.0074952243e-2
108.76267777940211	2.0123040957e-3
108.76273885170212	-4.0110189150e-3
108.76279992400214	-5.1212969805e-3
108.76286099630217	-5.7388311492e-3
108.76292206860218	-2.9876888448e-3
108.7629831409022	9.5134946132e-3
108.76304421320222	9.2818515645e-3
108.76310528550223	1.5156527761e-2
108.76316635780225	5.4471559904e-3
108.76322743010228	-6.2176784284e-3
108.76328850240229	4.1849210368e-3
108.7633495747023	-1.8646910101e-3
108.76341064700233	-9.5148800222e-3
108.76347171930234	4.8093485511e-3
108.76353279160236	1.1652410988e-2
108.76359386390239	1.1840670690e-2
108.7636549362024	-2.8784144999e-3
108.76371600850241	-1.0024019728e-2
108.76377708080244	5.9426757382e-3
108.76383815310245	2.6918270304e-3
108.76389922540247	-3.0689538594e-3
108.7639602977025	-9.3133843536e-4
108.76402137000251	4.8358121271e-3
108.76408244230252	6.3057550817e-3
108.76414351460255	-1.1967194227e-3
108.76420458690257	-7.9539672682e-4
108.76426565920258	2.2776390475e-3
108.7643267315026	-1.0850356624e-3
108.76438780380262	-8.3649864585e-3
108.76444887610263	-3.8530086504e-4
108.76450994840266	-2.7695453847e-3
108.76457102070268	4.3587447736e-3
108.76463209300269	7.1518539990e-3
108.76469316530272	3.2699918352e-3
108.76475423760273	1.4157338822e-3
108.76481530990274	-4.2779746772e-3
108.76487638220277	-3.1826742451e-3
108.76493745450279	-4.7071390032e-3
108.7649985268028	4.8767097552e-3
108.76505959910283	5.2259283068e-3
108.76512067140284	3.4768560885e-3
108.76518174370285	-6.8940010156e-3
108.76524281600288	-9.7884123550e-3
108.7653038883029	-5.5099775491e-3
108.76536496060291	9.2946418724e-4
108.76542603290294	-6.2141681963e-3
108.76548710520295	-7.7220372217e-3
108.76554817750296	-1.3258713369e-2
108.76560924980299	6.6929098640e-3
108.765670322103	1.2072419250e-2
108.76573139440302	1.3720437347e-3
108.76579246670305	4.3383440390e-3
108.76585353900306	-2.5723624570e-3
108.76591461130307	-6.0014255870e-3
108.7659756836031	1.1537289380e-4
108.76603675590312	1.3471082742e-3
108.76609782820313	-4.3510716754e-3
108.76615890050314	1.1661067915e-3
108.76621997280317	4.0254738823e-3
108.76628104510318	1.2866064802e-3
108.7663421174032	-5.1443115299e-3
108.76640318970323	-5.5146636657e-3
108.76646426200324	-1.2052244929e-2
108.76652533430325	-8.6942037745e-3
108.76658640660328	-6.3787105244e-3
108.7666474789033	4.4076881983e-3
108.76670855120331	1.3603349009e-3
108.76676962350334	-9.6776603560e-3
108.76683069580335	-4.9456899224e-3
108.76689176810336	5.1510247386e-3
108.76695284040339	6.6746593120e-3
108.7670139127034	9.6525252216e-3
108.76707498500342	-2.6741440769e-3
108.76713605730345	-4.8581118957e-3
108.76719712960346	-9.9286039488e-3
108.76725820190347	-1.1764543781e-2
108.7673192742035	-1.7142492499e-3
108.76738034650351	2.0040876341e-3
108.76744141880353	-2.2581521786e-3
108.76750249110356	-5.8213288302e-3
108.76756356340357	7.6331792575e-4
108.76762463570358	-4.3139321395e-3
108.76768570800361	-4.1811195673e-3
108.76774678030363	-1.7767760451e-3
108.76780785260364	3.7504721717e-3
108.76786892490367	6.5942723035e-4
108.76792999720368	-3.3411222271e-3
108.7679910695037	8.1500817808e-3
108.76805214180372	3.0048968037e-3
108.76811321410374	-1.5496923314e-3
108.76817428640375	-2.4894761122e-3
108.76823535870378	2.8951363886e-3
108.76829643100379	1.7392968274e-2
108.7683575033038	7.3224102517e-3
108.76841857560383	-4.3195541656e-3
108.76847964790385	-8.3283529449e-3
108.76854072020386	-5.1634254486e-3
108.76860179250389	-5.1980220896e-3
108.7686628648039	7.7405049128e-3
