1.1309526912738E+05 -8.3075271686539E-04
1.1309546447077E+05 1.0886748787016E-03
1.1309565981416E+05 -1.9814530387521E-03
1.1309585515755E+05 4.04749577865E-03
1.1309605050094E+05 8.9572538854554E-04
1.1309624584433E+05 -4.6529774554074E-03
1.1309644118772E+05 -6.8146004341543E-03
1.1309663653111E+05 -5.5385725572705E-03
1.130968318745E+05 -2.7173012495041E-04
1.1309702721789E+05 -2.2428592201322E-03
1.1309722256128E+05 -3.8928480353206E-04
1.1309741790467E+05 5.7446741266176E-05
1.1309761324806E+05 -2.1529027726501E-03
1.1309780859145E+05 1.8005258170888E-03
1.1309800393484E+05 3.8449745625257E-03
1.1309819927823E+05 -9.4038370298222E-04
1.1309839462162E+05 -3.6935810931027E-03
1.1309858996501E+05 7.1926009841263E-03
1.130987853084E+05 3.9000851102173E-03
1.1309898065179E+05 -6.6107674501836E-03
1.1309917599518E+05 -5.1632896065712E-03
1.1309937133857E+05 -3.6039587575942E-03
1.1309956668196E+05 -1.7781901988201E-05
1.1309976202535E+05 4.3204668909311E-03
1.1309995736874E+05 6.493866443634E-03
1.1310015271213E+05 7.375564891845E-03
1.1310034805552E+05 5.5607040412724E-03
1.1310054339891E+05 9.2368165496737E-04
1.131007387423E+05 1.0427921079099E-03
1.1310093408569E+05 -5.3233816288412E-03
1.1310112942908E+05 -5.387737415731E-03
1.1310132477247E+05 1.4787816908211E-03
1.1310152011586E+05 1.7445377307013E-03
1.1310171545925E+05 -8.8669208344072E-04
1.1310191080264E+05 -5.4724205983803E-04
1.1310210614603E+05 1.2019149726257E-03
1.1310230148942E+05 7.1648682933301E-04
1.1310249683281E+05 -2.8895859140903E-03
1.131026921762E+05 -4.9485540948808E-03
1.1310288751959E+05 -1.7691176617518E-03
1.1310308286298E+05 1.7988752806559E-03
1.1310327820637E+05 3.8295958656818E-03
1.1310347354976E+05 -1.4408930437639E-03
1.1310366889315E+05 -7.5471075251698E-04
1.1310386423654E+05 -8.2906059105881E-05
1.1310405957993E+05 -2.8176386840641E-03
1.1310425492332E+05 -5.7476852089167E-03
1.1310445026671E+05 -4.5652673579752E-03
1.131046456101E+05 1.5869821654633E-03
1.1310484095349E+05 4.7520422376692E-03
1.1310503629688E+05 1.5908221248537E-03
1.1310523164027E+05 -2.031035721302E-03
1.1310542698366E+05 -5.481839645654E-03
1.1310562232705E+05 -1.8963636830449E-03
1.1310581767044E+05 1.0847367811948E-03
1.1310601301383E+05 1.9041256746277E-03
1.1310620835722E+05 -1.2648787815124E-03
1.1310640370061E+05 -4.9656848423183E-03
1.13106599044E+05 -6.2337308190763E-03
1.1310679438739E+05 -5.7389233261347E-03
1.1310698973078E+05 -5.6674643419683E-03
1.1310718507417E+05 1.1357042239979E-04
1.1310738041756E+05 8.657599799335E-03
1.1310757576095E+05 9.917700663209E-03
1.1310777110434E+05 2.9750403482467E-03
1.1310796644773E+05 1.1645342456177E-03
1.1310816179112E+05 -1.7463254043832E-03
1.1310835713451E+05 -3.9116577245295E-03
1.131085524779E+05 -4.7906711697578E-03
1.1310874782129E+05 -1.7715115100145E-03
1.1310894316468E+05 -2.9715860728174E-04
1.1310913850807E+05 -2.1532627288252E-03
1.1310933385146E+05 -7.9425153671764E-05
1.1310952919485E+05 3.016080299858E-04
1.1310972453824E+05 3.0719005735591E-05
1.1310991988163E+05 -1.7687896033749E-03
