644.5377797008 -8.3075271686539E-04
644.02099982324 1.0886748787016E-03
643.50421994569 -1.9814530387521E-03
642.98744006813 4.04749577865E-03
642.47066019057 8.9572538854554E-04
641.95388031302 -4.6529774554074E-03
641.43710043546 -6.8146004341543E-03
640.9203205579 -5.5385725572705E-03
640.40354068035 -2.7173012495041E-04
639.88676080279 -2.2428592201322E-03
639.36998092523 -3.8928480353206E-04
638.85320104768 5.7446741266176E-05
638.33642117012 -2.1529027726501E-03
637.81964129256 1.8005258170888E-03
637.30286141501 3.8449745625257E-03
636.78608153745 -9.4038370298222E-04
636.26930165989 -3.6935810931027E-03
635.75252178233 7.1926009841263E-03
635.23574190478 3.9000851102173E-03
634.71896202722 -6.6107674501836E-03
634.20218214966 -5.1632896065712E-03
633.68540227211 -3.6039587575942E-03
633.16862239455 -1.7781901988201E-05
632.65184251699 4.3204668909311E-03
632.13506263944 6.493866443634E-03
631.61828276188 7.375564891845E-03
631.10150288432 5.5607040412724E-03
630.58472300677 9.2368165496737E-04
630.06794312921 1.0427921079099E-03
629.55116325165 -5.3233816288412E-03
629.0343833741 -5.387737415731E-03
628.51760349654 1.4787816908211E-03
628.00082361898 1.7445377307013E-03
627.48404374143 -8.8669208344072E-04
626.96726386387 -5.4724205983803E-04
626.45048398631 1.2019149726257E-03
625.93370410876 7.1648682933301E-04
625.4169242312 -2.8895859140903E-03
624.90014435364 -4.9485540948808E-03
624.38336447609 -1.7691176617518E-03
623.86658459853 1.7988752806559E-03
623.34980472097 3.8295958656818E-03
622.83302484342 -1.4408930437639E-03
622.31624496586 -7.5471075251698E-04
621.7994650883 -8.2906059105881E-05
621.28268521075 -2.8176386840641E-03
620.76590533319 -5.7476852089167E-03
620.24912545563 -4.5652673579752E-03
619.73234557808 1.5869821654633E-03
619.21556570052 4.7520422376692E-03
618.69878582296 1.5908221248537E-03
618.18200594541 -2.031035721302E-03
617.66522606785 -5.481839645654E-03
617.14844619029 -1.8963636830449E-03
616.63166631274 1.0847367811948E-03
616.11488643518 1.9041256746277E-03
615.59810655762 -1.2648787815124E-03
615.08132668006 -4.9656848423183E-03
614.56454680251 -6.2337308190763E-03
614.04776692495 -5.7389233261347E-03
613.53098704739 -5.6674643419683E-03
613.01420716984 1.1357042239979E-04
612.49742729228 8.657599799335E-03
611.98064741472 9.917700663209E-03
611.46386753717 2.9750403482467E-03
610.94708765961 1.1645342456177E-03
610.43030778205 -1.7463254043832E-03
609.9135279045 -3.9116577245295E-03
609.39674802694 -4.7906711697578E-03
608.87996814938 -1.7715115100145E-03
608.36318827183 -2.9715860728174E-04
607.84640839427 -2.1532627288252E-03
607.32962851671 -7.9425153671764E-05
606.81284863916 3.016080299858E-04
606.2960687616 3.0719005735591E-05
605.77928888404 -1.7687896033749E-03
605.26250900649 -8.587384596467E-03
604.74572912893 -6.8239849060774E-03
604.22894925137 -3.8210730999708E-03
603.71216937382 -4.7382066259161E-04
603.19538949626 -2.2368979989551E-04
602.6786096187 -1.0299322893843E-03
602.16182974115 2.3890607990324E-03
601.64504986359 -2.2216918878257E-03
601.12826998603 -8.1990463659167E-03
600.61149010848 -7.4521321803331E-03
600.09471023092 -3.0301637016237E-03
599.57793035336 -1.8065937329084E-03
599.06115047581 -8.670684765093E-04
598.54437059825 6.704003084451E-03
598.02759072069 3.4818584099412E-03
597.51081084314 4.8458389937878E-04
596.99403096558 6.3626659102738E-03
596.47725108802 9.6351392567158E-03
595.96047121047 2.9581454582512E-03
595.44369133291 5.8990358375013E-03
594.92691145535 8.0670611932874E-03
594.41013157779 5.0863814540207E-03
593.89335170024 9.6830809488893E-03
593.37657182268 6.2182988040149E-03
592.85979194512 -8.4061117377132E-04
592.34301206757 -1.0085080284625E-03
591.82623219001 3.641959046945E-04
591.30945231245 8.7510689627379E-04
590.7926724349 4.3405313044786E-03
590.27589255734 1.1321502970532E-03
589.75911267978 -6.1915628612041E-04
589.24233280223 7.280491408892E-04
588.72555292467 -1.0182856349275E-03
588.20877304711 2.1911498624831E-03
587.69199316956 5.8704856783152E-03
587.175213292 3.3887671306729E-03
586.65843341444 -1.3938025804237E-03
586.14165353689 -4.3351948261261E-03
585.62487365933 2.2303578443825E-03
585.10809378177 7.1611786261201E-03
584.59131390422 7.4554164893925E-03
584.07453402666 2.408348955214E-03
