13.440090517758 -3.3568404614925E-04
12.90208923949 3.2543330453336E-03
12.364087961223 -3.6991450469941E-03
11.826086682956 -1.2491410598159E-03
11.288085404688 2.0045049022883E-03
10.750084126421 -2.2870267275721E-04
10.212082848153 -2.6913732290268E-04
9.6740815698859 -3.5494794137776E-03
9.1360802916185 -2.9283992480487E-03
8.5980790133511 1.6443720087409E-03
8.0600777350837 4.200151655823E-03
7.5220764568163 4.2855944484472E-03
6.9840751785489 -1.965929986909E-04
6.4460739002815 -6.3404836691916E-03
5.9080726220141 1.7749642720446E-03
5.3700713437467 -1.4824373647571E-03
4.8320700654793 -2.2978144697845E-03
4.2940687872119 4.5544020831585E-03
3.7560675089444 3.2877884805202E-03
3.218066230677 1.3880166225135E-03
2.6800649524096 -4.1606100276113E-03
2.1420636741422 5.1970477215946E-05
1.6040623958748 1.5700701624155E-05
1.0660611176074 4.0449146181345E-03
0.52805983934002 1.615347340703E-03
-9.9414389273988E-03 -2.2962004877627E-03
-0.5479427171948 4.4936100021005E-03
-1.0859439954622 2.0414525642991E-03
-1.6239452737296 7.8143971040845E-04
-2.161946551997 -4.9607753753662E-03
-2.6999478302644 -1.270949956961E-03
-3.2379491085318 3.0742953531444E-03
-3.7759503867992 5.2480762824416E-03
-4.3139516650666 8.9577480684966E-04
-4.851952943334 -5.3344061598182E-04
-5.3899542216014 1.2374876532704E-03
-5.9279554998689 7.9097400885075E-04
-6.4659567781363 -1.5547894872725E-03
-7.0039580564037 -5.0886976532638E-04
-7.5419593346711 -3.0790148302913E-03
-8.0799606129385 -2.4184244684875E-03
-8.6179618912059 -4.6558293979615E-04
-9.1559631694733 7.3617286980152E-03
-9.6939644477407 -3.242907114327E-04
-10.231965726008 -3.8966881111264E-03
-10.769967004276 -1.9991295412183E-03
-11.307968282543 4.0087946690619E-03
-11.84596956081 2.7293732855469E-03
-12.383970839078 1.2464614119381E-03
-12.921972117345 1.3501211069524E-03
-13.459973395613 3.7562558427453E-03
-13.99797467388 4.4101336970925E-03
-14.535975952147 -2.4205143563449E-03
-15.073977230415 -2.2074282169342E-03
-15.611978508682 -3.2204689923674E-03
-16.14997978695 3.7922663614154E-04
-16.687981065217 2.8335740789771E-03
-17.225982343484 -3.1868678051978E-03
-17.763983621752 -4.8172613605857E-04
-18.301984900019 3.9065454620868E-04
-18.839986178287 -4.0925908833742E-03
-19.377987456554 -1.1922814883292E-03
-19.915988734821 4.8458995297551E-03
-20.453990013089 -6.9085834547877E-03
-20.991991291356 -9.1109762433916E-04
-21.529992569624 2.9191002249718E-04
-22.067993847891 1.2801398988813E-03
-22.605995126158 2.2986861877143E-03
-23.143996404426 -1.1794315651059E-03
-23.681997682693 -2.1272944286466E-03
-24.219998960961 -4.6805418096483E-03
-24.758000239228 -1.4479885576293E-03
-25.296001517495 -4.5422222465277E-03
-25.834002795763 -2.832772443071E-04
-26.37200407403 -3.6370372399688E-03
-26.910005352298 6.3429842703044E-04
-27.448006630565 1.490056863986E-03
-27.986007908832 -1.9902735948563E-04
-28.5240091871 4.0803814772516E-04
-29.062010465367 -3.8404618389904E-03
-29.600011743635 -5.0804922357202E-03
-30.138013021902 -2.5437113363296E-03
-30.676014300169 -2.8231530450284E-03
-31.214015578437 -2.8505865484476E-03
-31.752016856704 -5.3698886185884E-03
-32.290018134972 9.5747911836952E-04
-32.828019413239 6.980505771935E-03
-33.366020691507 -1.9796150736511E-03
-33.904021969774 1.9091928843409E-03
-34.442023248041 -1.4288834063336E-03
-34.980024526309 2.3257764987648E-03
-35.518025804576 -6.4312352333218E-04
-36.056027082844 -1.7657475546002E-03
-36.594028361111 -4.6904506161809E-03
-37.132029639378 -1.5738062793389E-03
-37.670030917646 -7.8266672790051E-04
-38.208032195913 1.4533192152157E-03
-38.746033474181 4.0561938658357E-03
-39.284034752448 3.1084651127458E-03
-39.822036030715 -3.2062025275081E-04
-40.360037308983 9.0301060117781E-04
-40.89803858725 1.9555017352104E-03
-41.436039865518 -1.258798292838E-03
-41.974041143785 8.9964945800602E-04
-42.512042422052 3.133743070066E-03
-43.05004370032 -2.6717165019363E-04
-43.588044978587 -1.0887251701206E-03
-44.126046256855 2.3742448538542E-03
-44.664047535122 5.6311911903322E-03
-45.202048813389 4.2949663475156E-03
-45.740050091657 -1.4933525817469E-03
-46.278051369924 7.9980178270489E-04
-46.816052648192 6.8388767540455E-03
-47.354053926459 -9.0319663286209E-05
-47.892055204726 2.6014405302703E-03
-48.430056482994 -8.9808995835483E-04
-48.968057761261 5.2023334428668E-03
-49.506059039529 3.5347291268408E-03
-50.044060317796 2.0906052086502E-03
-50.582061596064 -1.9118469208479E-03
-51.120062874331 7.8047963324934E-04
-51.658064152598 3.7414517719299E-03
-52.196065430866 4.3446132913232E-03
-52.734066709133 6.386533845216E-03
-53.272067987401 1.3639035169035E-03
-53.810069265668 6.3172716181725E-04
-54.348070543935 1.7657084390521E-04
-54.886071822203 5.9140091761947E-03
-55.42407310047 4.6413308009505E-03
-55.962074378738 5.0451443530619E-03
-56.500075657005 1.318788388744E-03
-57.038076935272 5.6376364082098E-03
-57.57607821354 -2.6729651726782E-03
-58.114079491807 1.6045172233135E-03
-58.652080770075 -2.538057975471E-03
-59.190082048342 4.8667010851204E-03
-59.728083326609 -5.8599922340363E-04
-60.266084604877 -2.903688699007E-03
-60.804085883144 3.0825543217361E-03
-61.342087161412 -8.230700623244E-04
-61.880088439679 -3.9540724828839E-03
-62.418089717946 -1.0377666912973E-03
-62.956090996214 -1.4511474873871E-03
-63.494092274481 -5.0808098167181E-03
-64.032093552749 1.4242916367948E-03
-64.570094831016 -3.5948741715401E-03
-65.108096109283 4.5796791091561E-03
-65.646097387551 4.5501161366701E-05
-66.184098665818 1.0663346620277E-03
-66.722099944086 9.982658084482E-04
-67.260101222353 1.0090018622577E-03
-67.79810250062 -5.1012705080211E-04
-68.336103778888 3.3961001317948E-03
-68.874105057155 -4.0926351211965E-03
-69.412106335423 -2.2627133876085E-03
-69.95010761369 3.330779960379E-03
-70.488108891957 4.2051798664033E-03
-71.026110170225 -2.3524730931967E-04
-71.564111448492 3.5725727211684E-03
-72.10211272676 -5.6770178489387E-03
-72.640114005027 -7.9137447755784E-04
-73.178115283295 6.1314143240452E-03
-73.716116561562 -1.1985865421593E-03
-74.254117839829 9.9040847271681E-04
-74.792119118097 1.0108004789799E-03
-75.330120396364 -5.5808848701417E-03
-75.868121674632 1.3911147834733E-03
-76.406122952899 -2.2828935179859E-03
-76.944124231166 1.1760232737288E-03
-77.482125509434 3.7602046504617E-03
-78.020126787701 1.8887824844569E-03
-78.558128065969 3.8539250381291E-03
-79.096129344236 1.8590614199638E-03
-79.634130622503 -2.2189992014319E-03
-80.172131900771 1.1506520677358E-03
-80.710133179038 7.1928789839149E-03
-81.248134457306 -5.6624528951943E-04
-81.786135735573 2.8000907041132E-03
-82.32413701384 1.214100047946E-03
-82.862138292108 3.9882636629045E-03
-83.400139570375 -2.2268765605986E-03
-83.938140848643 -4.8284335061908E-03
-84.47614212691 -3.3954263199121E-03
